uA1345VRK5MYG7,0.40900611147777605,0.9079078903666886,146
uA1AYACY5KT0YOG,0.3408911763051268,0.8975329434652122,116
uA16GIS9LI1UVBZ,0.33725753137510117,0.9320706164815598,23
uA18XUDNK1TW5PX,0.33348859897406197,0.9323090244512421,22
uA114DUQU0GL89N,0.32251031988980583,0.931881175675348,20
uA18F1HI6DJ6WSQ,0.3189342193127383,0.9307065741901503,20
uA14I311IIUMBWC,0.318474428741212,0.8887012755943747,159
uA110U8007VR5RZ,0.3169648850944508,0.9174065763418402,31
uA15SXR274LOSHU,0.3165152660301374,0.9117523933725425,39
uA18C9NQKH9SBTW,0.31639335778697697,0.9532758965727559,11
uA1168ILANAUMV8,0.31248973656082685,0.8869357782321486,167
uA18ZDIC9W7FLZ0,0.307140341011285,0.9322131080993701,17
uA162JRBAR1RNXI,0.30679451338225716,0.959189007009607,9
uA106N7Q8Q5RTC6,0.30679451338225716,0.959189007009607,9
uA189U9ZZH6KMYW,0.30679451338225716,0.959189007009607,9
uA16SC4P049L7T3,0.3032640386196193,0.9379359641848952,14
uA19AEYYI6PAE2W,0.29830533003455006,0.9043138508306786,44
uA10C7QEUM5D826,0.2967647449013448,0.9610132987140547,8
uA1B8HI3VREI1H3,0.29585134575818434,0.8920273701070676,87
uA15WNCBW9861ZU,0.29197665702023523,0.9056473298661591,38
uA107S4FSM6TBE1,0.29159859986836834,0.9055441359831611,38
uA13E0ARAXI6KJW,0.29153894555255444,0.8716812640254272,586
uA11C6KAEE21XGN,0.28980658657404806,0.9425765927517463,11
uA19BBQS3X97H2B,0.2891276616735359,0.9224630272839917,19
uA1AX2NBST4B8WY,0.2888753927138362,0.922378817836463,19
uA125557B7PLVJ9,0.2884829813281,0.9352627319177458,13
uA179INWJ0ZLOB4,0.2875487274167515,0.8945828794090941,65
uA1ADEVDXQLIUXB,0.2870961686299677,0.9048747550667142,37
uA16WNYGE17GNTQ,0.2853784422856292,0.9115923780383278,27
uA191KZTF40ZDET,0.28286397592190876,0.936230373298902,12
uA1B26IFY4K0VTL,0.28279051709795505,0.9237886471812169,17
uA163XZU3HM4EHV,0.28184600939086796,0.8934677780179734,64
uA14RM0I9F9FU8V,0.27895746744568173,0.8965497569519211,51
uA108FCRF38I6P7,0.2767116581398852,0.9025817864564311,36
uA14VKGMFV2DV72,0.2761868288547005,0.8993803490864364,42
uA16BUYFD7R4QMI,0.27480064167465434,0.9250632235137816,15
uA1ATRF5EVG6P0Y,0.27460070941441794,0.9580048700017567,7
uA15N5S6CK6TPQ3,0.2746007094144175,0.9580048700017565,7
uA13XLFL5CI0V07,0.2746007094144175,0.9580048700017565,7
uA10XJR7CWHNKWU,0.27382084292585224,0.8815225533345564,137
uA13A8DV4SAW079,0.272538047325895,0.9014259554696962,36
uA12NCJPL1Y3AH4,0.2720720801545726,0.9183518528229035,18
uA17Q168K0EMTW5,0.27184811867655917,0.9656521403337184,6
uA10W5M10DGKVYQ,0.27178519110568744,0.8876250201192738,81
uA11GG623AD89YT,0.27153132205942027,0.8747467384915629,260
uA01631062UX24GI4LJKF,0.2712149981003687,0.9493851078297387,8
uA134PB9P42AX77,0.2707329990734606,0.9285368521668776,13
uA189VDLZF1SOEH,0.26851585575917597,0.894242763372167,50
uA11N47GT0744PS,0.2667088949470698,0.916530390314952,18
uA12CZBKBM4OZMT,0.26539384750815,0.8952678644968721,45
uA18Y6RF6S79076,0.26529001819406633,0.8890436387275241,66
uA139WGBTV6PJ33,0.2651453080214703,0.9365240246486115,10
uA11WV1ZQIXV812,0.2650293807445972,0.9038722186285205,29
uA14EP2V3CEHZXR,0.2649930590611828,0.936460531900611,10
uA1780MP3XCHEJG,0.26293554910077427,0.9401413008401671,9
uA14ME4FQBNFYWH,0.26256501955997863,0.9017100930955183,31
uA19UN6UCZ2L6I8,0.262507289970345,0.9454220590727562,8
uA16GUWM2MMHFT1,0.26200684027890275,0.9149334631239194,18
uA18JHVX925K101,0.2618059849914821,0.8724122669998967,279
uA11QQ830LOZPSJ,0.26130689826068243,0.9201963843371902,15
uA180V2UNVDFBJS,0.2612646456612883,0.9249490735665724,13
uA14C8TCFEYD4IJ,0.25958564831301373,0.8890959418447664,60
uA17AQ91BRQ7P3Q,0.25955654589570887,0.9304030808490276,11
uA14JRMDRK5WYBK,0.25901568980835216,0.9013769408874104,30
uA12UX1CNPEAGRP,0.2586181963037355,0.89470933132334,42
uA12KRO1JLFHYIK,0.25845996456195924,0.9122258984917068,19
uA12JXPO3XTR99L,0.258431184907766,0.8904394105099901,54
uA13LERNQ8R7267,0.25807064258240237,0.8892406515315658,58
uA15447PSN3C8ZP,0.2579282747812566,0.9211948550947053,14
uA16VD9HVXSJOMO,0.2576308140017564,0.9296281093247988,11
uA17PM59AUJM00T,0.25702366051945535,0.8942853879714223,42
uA19XCQ2MV64P3S,0.2557029949062359,0.9288522978488687,11
uA13FDXK7XYL2Y4,0.2554842112283544,0.925555790343139,12
uA18JF0T0GOCORW,0.25517918506464576,0.9226431514752438,13
uA16HU4O6WZUJH2,0.2540701792607982,0.9415821645091448,8
uA17B28PV9NX6O,0.25374809325975456,0.9174701217147189,15
uA19KIS6MJYC40G,0.2535394816618733,0.9360606405998616,9
uA15FMU79KGLKN4,0.2528125897442109,0.8976420557407551,33
uA16RAMIXBUHVKV,0.2522516307624907,0.8772206981986862,136
uA1AAN6JOPT86NQ,0.2500896666646294,0.9345624049829715,9
uA189T02J4UFH4L,0.24962149562264954,0.9459924073808602,7
uA1A6V941OCJT1E,0.2493930229589102,0.9299548115385756,10
uA199968JC2ELJD,0.24876648275609142,0.9260608400084962,11
uA12SUZ1GL0FGT6,0.24872209046125082,0.933968474184262,9
uA18Y1BJI0AZA2L,0.24855018133281187,0.9390699051866688,8
uA175E24ZPCSJ9K,0.24705353602556837,0.9447574798555561,7
uA15XBVYAW1L8WX,0.2469955668706318,0.9528804551569939,6
uA15EI56DL57DZC,0.24677848931054408,0.8850671391186504,64
uA107QCQSFVT6VN,0.24603265442286174,0.9014640737174466,25
uA10DX94ATZQEFG,0.24579591538133994,0.8875685187311254,53
uA12SK9WR6Z5784,0.24576142109991514,0.9043302843124565,22
uA19PTWEC22PZJD,0.2455280778812795,0.8944657574606215,35
uA146NB2PGCOI8F,0.24481072933290482,0.9123572888753466,16
uA14QIJLRDIJQFH,0.2445344697377668,0.9372422760783536,8
uA128UAEEBVUXWW,0.2440621496946157,0.8853197377744623,60
uA1492GQ4NWHPEG,0.243923220427092,0.8969819130429421,30
uA15RKFWXR5W3PP,0.2430318349708668,0.9005430391756595,25
uA16Y3GMJREN2BJ,0.24260477582937692,0.9506240349192011,6
uA14ANXXFV8JUWY,0.24244965055384526,0.9154790732302808,14
uA17VLHZPQY9Q2M,0.24240303523770942,0.898695388397779,27
uA17V5AHX44MYQ9,0.24232010595127018,0.9114782081005579,16
uA14WTDME8RW30X,0.2420910512230339,0.8951878029246599,32
uA19QF4X42E6BZB,0.24106469085018928,0.9078210218144235,18
uA185ZIRYF3ET4Y,0.23901613019625062,0.8937296765464973,33
uA1686H7Q24XZ3E,0.23884159375544006,0.9164524593952095,13
uA17HPUHGYQ6A3R,0.2385420630488443,0.902027821748694,22
uA17XWWZAQQ9WDS,0.238311766099194,0.9253335684903818,10
uA17EWXEFBXHAZ3,0.23785511443898963,0.925143129956479,10
uA1898LMX1KH4BD,0.23774901729411102,0.9402829521783121,7
uA10EMP102YMWBT,0.2376991421909803,0.9341313844483896,8
uA13IKSGDYNBNQS,0.23761043876340623,0.8720068095943331,173
uA19RWXZ4ZA9EXB,0.23747308736415335,0.92908309421228,9
uA11GS3S4UIJSXN,0.23746872174047268,0.8894837411587146,41
uA19DAPA65YH180,0.23621540589368728,0.9210099151121928,11
uA13A34490BZ30U,0.23427598413788833,0.8948302862865405,29
uA10D2CSPGM1R5V,0.23337815330779765,0.9169372740140546,12
uA16V4LVBW8K4LM,0.23317332554679993,0.9231906723386256,10
