A1345VRK5MYG7,0.40900611147777605
A1AYACY5KT0YOG,0.3408911763051268
A16GIS9LI1UVBZ,0.33725753137510117
A18XUDNK1TW5PX,0.33348859897406197
A114DUQU0GL89N,0.32251031988980583
A18F1HI6DJ6WSQ,0.3189342193127383
A14I311IIUMBWC,0.318474428741212
A110U8007VR5RZ,0.3169648850944508
A15SXR274LOSHU,0.3165152660301374
A18C9NQKH9SBTW,0.31639335778697697
A1168ILANAUMV8,0.31248973656082685
A18ZDIC9W7FLZ0,0.307140341011285
A162JRBAR1RNXI,0.30679451338225716
A106N7Q8Q5RTC6,0.30679451338225716
A189U9ZZH6KMYW,0.30679451338225716
A16SC4P049L7T3,0.3032640386196193
A19AEYYI6PAE2W,0.29830533003455006
A10C7QEUM5D826,0.2967647449013448
A1B8HI3VREI1H3,0.29585134575818434
A15WNCBW9861ZU,0.29197665702023523
A107S4FSM6TBE1,0.29159859986836834
A13E0ARAXI6KJW,0.29153894555255444
A11C6KAEE21XGN,0.28980658657404806
A19BBQS3X97H2B,0.2891276616735359
A1AX2NBST4B8WY,0.2888753927138362
A125557B7PLVJ9,0.2884829813281
A179INWJ0ZLOB4,0.2875487274167515
A1ADEVDXQLIUXB,0.2870961686299677
A16WNYGE17GNTQ,0.2853784422856292
A191KZTF40ZDET,0.28286397592190876
A1B26IFY4K0VTL,0.28279051709795505
A163XZU3HM4EHV,0.28184600939086796
A14RM0I9F9FU8V,0.27895746744568173
A108FCRF38I6P7,0.2767116581398852
A14VKGMFV2DV72,0.2761868288547005
A16BUYFD7R4QMI,0.27480064167465434
A1ATRF5EVG6P0Y,0.27460070941441794
A15N5S6CK6TPQ3,0.2746007094144175
A13XLFL5CI0V07,0.2746007094144175
A10XJR7CWHNKWU,0.27382084292585224
A13A8DV4SAW079,0.272538047325895
A12NCJPL1Y3AH4,0.2720720801545726
A17Q168K0EMTW5,0.27184811867655917
A10W5M10DGKVYQ,0.27178519110568744
A11GG623AD89YT,0.27153132205942027
A01631062UX24GI4LJKF,0.2712149981003687
A134PB9P42AX77,0.2707329990734606
A189VDLZF1SOEH,0.26851585575917597
A11N47GT0744PS,0.2667088949470698
A12CZBKBM4OZMT,0.26539384750815
A18Y6RF6S79076,0.26529001819406633
A139WGBTV6PJ33,0.2651453080214703
A11WV1ZQIXV812,0.2650293807445972
A14EP2V3CEHZXR,0.2649930590611828
A1780MP3XCHEJG,0.26293554910077427
A14ME4FQBNFYWH,0.26256501955997863
A19UN6UCZ2L6I8,0.262507289970345
A16GUWM2MMHFT1,0.26200684027890275
A18JHVX925K101,0.2618059849914821
A11QQ830LOZPSJ,0.26130689826068243
A180V2UNVDFBJS,0.2612646456612883
A14C8TCFEYD4IJ,0.25958564831301373
A17AQ91BRQ7P3Q,0.25955654589570887
A14JRMDRK5WYBK,0.25901568980835216
A12UX1CNPEAGRP,0.2586181963037355
A12KRO1JLFHYIK,0.25845996456195924
A12JXPO3XTR99L,0.258431184907766
A13LERNQ8R7267,0.25807064258240237
A15447PSN3C8ZP,0.2579282747812566
A16VD9HVXSJOMO,0.2576308140017564
A17PM59AUJM00T,0.25702366051945535
A19XCQ2MV64P3S,0.2557029949062359
A13FDXK7XYL2Y4,0.2554842112283544
A18JF0T0GOCORW,0.25517918506464576
A16HU4O6WZUJH2,0.2540701792607982
A17B28PV9NX6O,0.25374809325975456
A19KIS6MJYC40G,0.2535394816618733
A15FMU79KGLKN4,0.2528125897442109
A16RAMIXBUHVKV,0.2522516307624907
A1AAN6JOPT86NQ,0.2500896666646294
A189T02J4UFH4L,0.24962149562264954
A1A6V941OCJT1E,0.2493930229589102
A199968JC2ELJD,0.24876648275609142
A12SUZ1GL0FGT6,0.24872209046125082
A18Y1BJI0AZA2L,0.24855018133281187
A175E24ZPCSJ9K,0.24705353602556837
A15XBVYAW1L8WX,0.2469955668706318
A15EI56DL57DZC,0.24677848931054408
A107QCQSFVT6VN,0.24603265442286174
A10DX94ATZQEFG,0.24579591538133994
A12SK9WR6Z5784,0.24576142109991514
A19PTWEC22PZJD,0.2455280778812795
A146NB2PGCOI8F,0.24481072933290482
A14QIJLRDIJQFH,0.2445344697377668
A128UAEEBVUXWW,0.2440621496946157
A1492GQ4NWHPEG,0.243923220427092
A15RKFWXR5W3PP,0.2430318349708668
A16Y3GMJREN2BJ,0.24260477582937692
A14ANXXFV8JUWY,0.24244965055384526
A17VLHZPQY9Q2M,0.24240303523770942
A17V5AHX44MYQ9,0.24232010595127018
A14WTDME8RW30X,0.2420910512230339
A19QF4X42E6BZB,0.24106469085018928
A185ZIRYF3ET4Y,0.23901613019625062
A1686H7Q24XZ3E,0.23884159375544006
A17HPUHGYQ6A3R,0.2385420630488443
A17XWWZAQQ9WDS,0.238311766099194
A17EWXEFBXHAZ3,0.23785511443898963
A1898LMX1KH4BD,0.23774901729411102
A10EMP102YMWBT,0.2376991421909803
A13IKSGDYNBNQS,0.23761043876340623
A19RWXZ4ZA9EXB,0.23747308736415335
A11GS3S4UIJSXN,0.23746872174047268
A19DAPA65YH180,0.23621540589368728
A13A34490BZ30U,0.23427598413788833
A10D2CSPGM1R5V,0.23337815330779765
A16V4LVBW8K4LM,0.23317332554679993
A19G683Y7O9FM1,0.23231541774502232
A116TUHKGCCY2O,0.2305461514743237
A1B3K8B8XSYLH4,0.23032795176024096
A18EKMST1YEZMU,0.23007200229486882
A13NIFCOVKY3JG,0.2298033817361912
A106DJBWV4CH0G,0.22911494530754256
A10VZ66ZZ5461K,0.22896509075662128
A15NCCTYMHL4AE,0.22865833240510883
A18LI83Q1F5DKU,0.2283493608038289
A1B4F929Z6SCL9,0.22827795261277287
A14P949UHI343L,0.22627360144282668
A115PTPI0NSLFG,0.22616435058556264
A1ATASTSWXF1IR,0.22586761753780116
A06120993HKK17SIDKLPM,0.22531795676168773
A13IAHID4LV9NZ,0.22509960042703708
A18TVWGTCYJMV6,0.2248608028861256
A10RAGCKPARNMI,0.22425887436670847
A15VY7B7VJ3UNY,0.22359702266154327
A18S89D6LOZ16R,0.22342465295737224
A14QDV1F50ATM8,0.2228086468399008
A11KZJ5GD1TKC0,0.22277219505305923
A10URBQ3W2KW65,0.2227098541380386
A1A3EZ4D90SI9R,0.2226780859513244
A16PS5ZA62C204,0.22267426567646587
A165GXWLXKPRVI,0.22230761043045386
A12AYFJ8Z5A3HZ,0.22219416968536496
A185BOSR8UZ23Y,0.22217041687456884
A16WIPH6PUI5XY,0.22186558779544427
A14ZFBCT64HYPT,0.22177976424104126
A16OV185N1SQUK,0.22150866821857546
A1A35MUDP8IKBS,0.22140512972574825
A13QTZ8CIMHHG4,0.2214047087247636
A11HVB9X1M153J,0.22140002303948456
A14CWMXH8UTAFF,0.22139341560585646
A15581JZCFU094,0.22128518962580496
A13TLUQKSW123I,0.220646482546467
A18G6VK9CW9ND3,0.22049034787174965
A10TI53HG1OD4N,0.22048627114430863
A102KJ9K5Q20PA,0.22011882754972945
A138P7QO37R6QU,0.21982763768612418
A10BZSGALQPS0V,0.21971140867566785
A18ZG5NWNITSM0,0.21950941653014577
A1A5V45PC8HDX7,0.21940502179430918
A16LE2I720JU0A,0.21911282707629565
A129GOUKQHVKM9,0.21907255565942158
A12G2LI7K2303,0.2187637900988473
A17181IK8GK1OC,0.2183181808563752
A18DHWNUY0CXNB,0.2180590684160325
A1AMO4JQGV18VI,0.2178746582149958
A1B4DSAAWGAN84,0.21780490619930892
A13KI69MRJSJN4,0.21711579551466062
A14LCDDBQLVWVQ,0.2168044397071672
A17BUUBOU0598B,0.2165753531653198
A10245WG4UKW18,0.21656688037891672
A14B01GODRN1DZ,0.21612635779979775
A15JJI184IX82U,0.21552234192212175
A114N74EW2K22L,0.21503538713268752
A12PCQ4PX758P,0.21469612454594206
A19YHSV80FSUSQ,0.21468971153266886
A105K4Y97HVFR8,0.2146792390667301
A11RC6I90DYUBW,0.21456125073656432
A106016KSI0YQ,0.21451082694321477
A12Q91K9BLKQB3,0.21416885805410227
A17U04PKVPOU3D,0.21379078005782576
A109IJV8TZW6JI,0.21368365879023263
A1AAEAW05V9OXP,0.2128324030137521
A1ARA52HB238HT,0.21275377353257618
A1ADYUFD3M1TZR,0.21270880885126367
A18PNG8Y66E7R2,0.21240618894994565
A1B8VC3YYINAVX,0.2123524340219005
A19JIXMQHRIBBR,0.21207470932267
A15EF8E16RBGBX,0.21199163021941686
A12A8A5YK7N0N8,0.21173658498686573
A16Q3WF4M3DJFL,0.21173399357095574
A16RMJ1R6YG89L,0.21123537967331762
A13H6BLWC6IGOX,0.21104695407102325
A1AUWHH7TO5CYU,0.2110451760183621
A146UFOY3ALHC1,0.2109688626996965
A18W7ZMUHEXEJW,0.21080771681587906
A17JIHQIDWN21H,0.21038389938569071
A11KWHKRC943RI,0.21022209875777267
A1581OMDFMMXVA,0.2101096963194223
A11PK6KOU75X17,0.21010033950617862
A13M3VRS8J3YXB,0.20972589343113363
A19I7VFG10RL9E,0.20925430225196512
A14MRMK8PUIVII,0.20920046859638083
A14J32LIATP6W7,0.20877716812225183
A1ARTLF2O21V2T,0.2077923146606271
A18HLLZTOG4UG7,0.20772355853507568
A15D2X0ZO563WK,0.20772355853507568
A07019123NYG9HQ2DBNCB,0.20772355853507568
A15I0WY8TT96AZ,0.2076928370619454
A1B8L0HF65YRZL,0.20763527678361346
A1AH7FPROGNXH8,0.20711205300112817
A13TSHRPNBZ48G,0.20700305186665183
A18XA76N0F5DGP,0.20667738736854452
A10ODC971MDHV8,0.20656118743739382
A18UBZZYHYIXES,0.20592619271330634
A18U67OX1FQN74,0.20589373073147768
A121KILIQOOR26,0.2053511141447138
A13DU9H0ODFL0B,0.20513922254948477
